timestamp,us,sy,idle,avm,fre,tps,ipkts,opkts,anomaly_prediction,anomaly_score
2025-05-29 18:55:00+00:00,21.603174603174605,43.767195767195766,34.58730158730159,874832.2063492064,1231033.1005291005,32.161904761904765,254053125.54968944,377238025.67391306,1,-0.49690033144530243
2025-05-29 19:00:00+00:00,21.510526315789473,43.694736842105264,34.76315789473684,875040.5210526315,1230792.047368421,31.908982035928144,254055667.95625,377240424.296875,1,-0.4874975956710436
2025-05-29 19:05:00+00:00,21.539267015706805,43.80104712041885,34.659685863874344,874851.722513089,1230940.0209424084,32.1437125748503,254058228.23125,377242846.678125,1,-0.49382129455440754
2025-05-29 19:10:00+00:00,21.510526315789473,43.805263157894736,34.57368421052632,875091.1052631579,1230664.742105263,30.495238095238093,254060781.16037735,377245262.1981132,1,-0.49707038345247245
2025-05-29 19:15:00+00:00,21.523809523809526,43.666666666666664,34.79365079365079,875194.8835978836,1230518.9841269841,31.48095238095238,254063315.67701864,377247646.2329193,1,-0.4866769222935383
2025-05-29 19:20:00+00:00,21.50785340314136,43.82722513089005,34.64397905759162,874982.4031413613,1230695.2094240838,32.57005988023952,254065923.1875,377250105.8875,1,-0.4958359810033397
2025-05-29 19:25:00+00:00,22.07894736842105,43.589473684210525,34.26842105263158,875237.4052631579,1230398.2210526315,32.51428571428571,254068503.77329192,377252534.19875777,1,-0.48806543538707764
2025-05-29 19:30:00+00:00,21.654450261780106,43.712041884816756,34.58638743455497,875044.6439790576,1230555.827225131,31.353293413173652,254071124.9125,377254994.546875,1,-0.49690033144530243
2025-05-29 19:35:00+00:00,21.634920634920636,43.735449735449734,34.51851851851852,875245.6984126985,1230312.3227513228,31.976190476190474,254073695.815625,377257417.784375,1,-0.4972768883651871
2025-05-29 19:40:00+00:00,21.41578947368421,43.85263157894737,34.742105263157896,875082.8368421053,1230441.2736842106,30.692215568862274,254076252.04375,377259830.465625,1,-0.4954148049805206
2025-05-29 19:45:00+00:00,21.984126984126984,43.72486772486773,34.24338624338624,875559.5291005292,1229921.962962963,32.02395209580838,254078863.759375,377262293.478125,1,-0.499392189275409
2025-05-29 19:50:00+00:00,21.433155080213904,43.88235294117647,34.668449197860966,875133.3903743315,1230308.7005347593,31.478048780487804,254081406.65286624,377264708.61464965,1,-0.49703553914299864
2025-05-29 19:55:00+00:00,21.86315789473684,43.742105263157896,34.47894736842105,875379.447368421,1230026.8578947368,32.24431137724551,254083954.34375,377267112.19375,1,-0.4978620623809327
2025-05-29 20:00:00+00:00,21.43010752688172,43.68279569892473,34.833333333333336,875209.4623655914,1230156.2150537635,33.46424242424242,254086362.58974358,377269383.07371795,1,-0.4870063126569642
2025-05-29 20:05:00+00:00,21.5,43.795698924731184,34.645161290322584,875445.4193548387,1229886.564516129,30.316564417177915,254088800.68152866,377271675.85987264,1,-0.49619139342674334
2025-05-29 20:10:00+00:00,21.571428571428573,43.682539682539684,34.70899470899471,874543.9947089948,1230746.8306878307,32.65060240963855,254091358.45597485,377274076.9842767,1,-0.4883158425415523
2025-05-29 20:15:00+00:00,21.7,43.9,34.38421052631579,873992.947368421,1231259.6210526316,31.1185628742515,254093865.58125,377276437.153125,-1,-0.5027437603998904
2025-05-29 20:20:00+00:00,21.641711229946523,43.74866310160428,34.54010695187166,874083.550802139,1231129.9786096257,32.21686746987952,254096438.15408805,377278870.4402516,1,-0.4970813305498178
2025-05-29 20:25:00+00:00,21.5,43.82105263157895,34.626315789473686,873862.8842105264,1231312.0947368422,32.637125748502996,254099003.75,377281296.70625,1,-0.49564098983545074
2025-05-29 20:30:00+00:00,21.900523560209425,43.61256544502618,34.43979057591623,874125.7853403141,1231009.0837696334,32.423809523809524,254101589.30625,377283730.36875,1,-0.4903461501967161
2025-05-29 20:35:00+00:00,21.56084656084656,43.75132275132275,34.698412698412696,873971.5608465609,1231126.2275132276,32.091566265060244,254104178.03773585,377286177.5849057,1,-0.4926624681037828
2025-05-29 20:40:00+00:00,21.47089947089947,43.70899470899471,34.67724867724868,874164.3650793651,1230892.7513227514,32.28095238095238,254106760.1521739,377288607.6335404,1,-0.4925933431320641
2025-05-29 20:45:00+00:00,21.586387434554975,43.76439790575916,34.58638743455497,874204.9842931937,1230812.6492146596,31.477844311377247,254109336.73125,377291032.76875,1,-0.4967049217137277
2025-05-29 20:50:00+00:00,21.851063829787233,43.638297872340424,34.430851063829785,874288.1914893617,1230689.2287234042,32.45783132530121,254111904.44025156,377293453.1037736,1,-0.49271621267278626
2025-05-29 20:55:00+00:00,21.49473684210526,43.64736842105263,34.863157894736844,874212.8631578947,1230722.8210526316,33.09349112426035,254114491.57763976,377295896.55590063,1,-0.4862411697404087
2025-05-29 21:00:00+00:00,21.238888888888887,43.62222222222222,35.05,874942.0222222222,1229937.2333333334,30.379617834394903,254116882.39597315,377298182.01342285,1,-0.4883245993786683
2025-05-29 21:05:00+00:00,21.47222222222222,43.56111111111111,34.91111111111111,874950.4888888889,1229879.788888889,31.011464968152865,254118966.39666668,377300157.9766667,1,-0.48303085368963955
2025-05-29 21:10:00+00:00,21.35754189944134,43.54189944134078,35.01675977653631,874750.966480447,1230040.8826815642,31.756962025316454,254121038.397351,377302115.63245034,1,-0.48567099414004955
2025-05-29 21:15:00+00:00,21.619565217391305,43.625,34.64673913043478,875174.7391304348,1229579.2826086956,31.741614906832297,254123169.14379084,377304122.73202616,1,-0.4880748454158983
2025-05-29 21:20:00+00:00,21.262295081967213,43.61748633879781,35.03825136612022,874812.4863387978,1229901.5409836066,31.06,254125302.91558442,377306140.1298701,1,-0.4882560830489152
2025-05-29 21:25:00+00:00,21.451612903225808,43.60215053763441,34.86021505376344,875058.0215053763,1229619.1397849463,32.23067484662577,254127550.0096154,377308257.50961536,1,-0.4813416766539919
2025-05-29 21:30:00+00:00,21.508108108108107,43.66486486486487,34.71351351351351,874903.4648648648,1229733.189189189,31.170731707317074,254129828.60191083,377310408.4745223,1,-0.4889932188201195
2025-05-29 21:35:00+00:00,21.569148936170212,43.723404255319146,34.70744680851064,875097.0531914893,1229501.664893617,31.70602409638554,254132178.77531645,377312627.1075949,1,-0.49216904723448873
